"","iso2","country","iso_name","iso3","numcode","base_disciplin","project_id","project_year","host_institute","zipcode_host","host_city","project_start","project_end","main_disciplin","main_disc_nummer","project_length","base_disc_name"
"1388","FR","France","FRANCE","FRA",250,1,121453,2008,"Université de Paris III - Sorbonne Littératures et linguistiques françaises et latines","75231","paris",2008-08-01,2010-07-31,"Linguistics",105,729,"Social Sciences"
"1389","FR","France","FRANCE","FRA",250,1,122765,2008,"ICAR research lab ENS Descartes","69342","lyon cedex 07",2009-09-01,2010-08-31,"Linguistics",105,364,"Social Sciences"
"1390","FR","France","FRANCE","FRA",250,1,123188,2008,"ICAR research lab ENS Descartes","69342","lyon cedex 07",2008-08-01,2009-01-31,"Linguistics",105,183,"Social Sciences"
"1391","FR","France","FRANCE","FRA",250,1,123300,2008,"UFR de Littérature française et comparée Université Paris Sorbonne IV","75017","paris",2008-10-01,2010-03-31,"Linguistics",105,546,"Social Sciences"
"1392","FR","France","FRANCE","FRA",250,1,123702,2008,"Université Paris 7","75251","paris",2008-09-01,2009-08-31,"Linguistics",105,364,"Social Sciences"
"1393","FR","France","FRANCE","FRA",250,1,124086,2008,"Laboratoire de Médiévistique Occidentale de Paris (LAMOP) Université Paris 1 Panthéon-Sorbonne","75005","paris",2010-03-01,2012-06-30,"Linguistics",105,852,"Social Sciences"
"1394","FR","France","FRANCE","FRA",250,1,124267,2008,"Université de Paris 3 - Sorbonne Nouvelle Section 35: Sciences humaines et sociales Unité mixte de recherche 7171","75231","paris cédex 05",2009-03-01,2010-08-31,"Linguistics",105,548,"Social Sciences"
"1395","FR","France","FRANCE","FRA",250,1,124306,2008,"Littérature française et comparée Université de Paris IV-Sorbonne","75005","paris",2009-03-01,2011-02-28,"Linguistics",105,729,"Social Sciences"
"1396","FR","France","FRANCE","FRA",250,1,126155,2009,"Département d'études hispaniques UFR Langues et Communication Université de Bourgogne","21000","dijon",2010-02-01,2011-01-31,"Linguistics",105,364,"Social Sciences"
"1397","FR","France","FRANCE","FRA",250,1,126164,2009,"UMR 5611 LIRE UFR Lettres Université Jean Monnet","42023","saint-etienne cedex 2",2009-08-01,2011-07-31,"Linguistics",105,729,"Social Sciences"
"1398","FR","France","FRANCE","FRA",250,1,129034,2009,"Département de Linguistique UFR Lettres Sc. de l'Homme et des Sociétés Université Paris 13","93430","villetaneuse",2009-12-01,2010-09-30,"Linguistics",105,303,"Social Sciences"
"1399","FR","France","FRANCE","FRA",250,1,129127,2009,"CELIS UFR Lettres, Langues et sciences humaines Université Blaise Pascal","63057","clermont-ferrand cedex 1",2010-08-01,2011-07-31,"Linguistics",105,364,"Social Sciences"
"1400","FR","France","FRANCE","FRA",250,1,131285,2010,"Université de Paris X","92001","nanterre",2010-09-01,2011-08-31,"Linguistics",105,364,"Social Sciences"
"1401","FR","France","FRANCE","FRA",250,1,131377,2010,"Université de Paris-Sorbonne Institut de littérature française","75005","paris",2010-09-01,2011-08-31,"Linguistics",105,364,"Social Sciences"
"1402","FR","France","FRANCE","FRA",250,1,131514,2010,"Institut de Littérature française Université de Paris 3 - Sorbonne","75231","paris cédex 05",2010-09-01,2011-08-31,"Linguistics",105,364,"Social Sciences"
"1403","FR","France","FRANCE","FRA",250,1,133447,2010,"Unversité Paris 6 LCPE","75015","paris",2011-01-01,2012-08-31,"Linguistics",105,608,"Social Sciences"
"1404","FR","France","FRANCE","FRA",250,1,133469,2010,"Université de Paris-Sorbonne Institut de littérature française","75005","paris",2010-09-01,2011-08-31,"Linguistics",105,364,"Social Sciences"
"1405","FR","France","FRANCE","FRA",250,1,134238,2010,"Université de Paris-Sorbonne Institut de littérature et linguistique françaises et latines","75230","paris",2010-11-01,2011-07-31,"Linguistics",105,272,"Social Sciences"
"1406","FR","France","FRANCE","FRA",250,1,136350,2011,"Centre National de la Recherche Scientifique (CNRS) Centre André-Georges Haudricourt","94801","villejuif cedex",2011-09-01,2013-08-31,"Linguistics",105,730,"Social Sciences"
"1407","FR","France","FRANCE","FRA",250,1,136355,2011,"Laboratory of Language, Brain and Cognition Institut des Sciences Cognitives CNRS UMR5230, University of Lyon 1","69675","bron cedex",2012-02-01,2015-01-31,"Linguistics",105,1095,"Social Sciences"
"1408","FR","France","FRANCE","FRA",250,1,136355,2011,"Université François Rabelais","37041","tours cedex 9",2012-02-01,2015-01-31,"Linguistics",105,1095,"Social Sciences"
"1409","FR","France","FRANCE","FRA",250,1,136358,2011,"Laboratoire L. D. I.  Université Paris 13","93430","villetaneuse",2012-06-01,2013-05-31,"Linguistics",105,364,"Social Sciences"
"1410","FR","France","FRANCE","FRA",250,1,137183,2011,"Ecole des Hautes Etudes en Sciences Sociales-EHESS/ Centre de Recherche sur les Arts et le Langage","75006","paris",2011-10-01,2012-09-30,"Linguistics",105,365,"Social Sciences"
"1411","FR","France","FRANCE","FRA",250,1,137272,2011,"Université de Paris X - Nanterre Littératures, Langages, Philosophie","92001","nanterre",2011-09-01,2012-08-31,"Linguistics",105,365,"Social Sciences"
"1412","FR","France","FRANCE","FRA",250,1,137443,2011,"Laboratoire de recherche historique Rhône-Alpes - LARHRA UMR 5190 Université Pierre-Mendès - Grenoble 2","38040","grenoble cedex 9",2011-08-01,2012-07-31,"Linguistics",105,365,"Social Sciences"
"1413","FR","France","FRANCE","FRA",250,1,139584,2011,"Laboratoire ATILF Centre National de la Recherche Scientifique Université Nancy 2","54063","nancy",2012-03-01,2014-02-28,"Linguistics",105,729,"Social Sciences"
"1414","FR","France","FRANCE","FRA",250,1,139746,2011,"Etude et édition de textes médiévaux Maison de la Recherche de Paris Université Paris-IV","75006","paris",2012-03-01,2012-08-31,"Linguistics",105,183,"Social Sciences"
"1415","FR","France","FRANCE","FRA",250,1,139781,2011,"Université Paris III Institut de recherche en cinéma Centre Censier","75005","paris",2012-01-01,2012-12-31,"Linguistics",105,365,"Social Sciences"
"1416","FR","France","FRANCE","FRA",250,1,139862,2011,"Centre de la Recherche sur la Littérature des Voyages Université de Paris-Sorbonne (Paris IV)","75006","paris",2012-01-01,2012-12-31,"Linguistics",105,365,"Social Sciences"
"1417","FR","France","FRANCE","FRA",250,1,139862,2011,"Université de Paris VIII Département de Littérature Française","93526","saint-denis",2012-01-01,2012-12-31,"Linguistics",105,365,"Social Sciences"
"1418","FR","France","FRANCE","FRA",250,1,140001,2011,"CRIA Ecole des Hautes Etudes en Sciences sociales EHESS","75006","paris",2011-12-01,2012-05-31,"Linguistics",105,182,"Social Sciences"
"1419","FR","France","FRANCE","FRA",250,1,140194,2011,"CIRUS-CIEU UMR 5193 CNRS / UTM Maison de la Recherche","31058","toulouse cédex 1",2012-03-01,2013-02-28,"Linguistics",105,364,"Social Sciences"
"1420","FR","France","FRANCE","FRA",250,1,141450,2011,"Université Paris X-Nanterre","75002","paris",2013-01-01,2014-06-30,"Linguistics",105,545,"Social Sciences"
"1421","FR","France","FRANCE","FRA",250,1,142083,2012,"Littérature du 19e siècle Littératures françaises et comparée Université Paris IV Sorbonne","75005","paris",2013-08-01,2015-07-31,"Linguistics",105,729,"Social Sciences"
"1422","FR","France","FRANCE","FRA",250,1,142131,2012,"Mondes anciens et médiévaux Equipe d'accueil 4349 Université Paris-Sorbonne IV","75006","paris",2013-01-01,2013-08-31,"Linguistics",105,242,"Social Sciences"
"1423","FR","France","FRANCE","FRA",250,1,142285,2012,"École des hautes études en sciences sociales EHESS","75244","paris cedex 13",2012-08-01,2013-04-30,"Linguistics",105,272,"Social Sciences"
"1424","FR","France","FRANCE","FRA",250,1,145398,2012,"Université de Paris-Sorbonne","75006","paris",2013-03-01,2016-02-29,"Linguistics",105,1095,"Social Sciences"
"1425","FR","France","FRANCE","FRA",250,1,145782,2012,"Etude et édition de textes médiévaux Maison de la Recherche de Paris Université Paris-IV","75006","paris",2013-02-01,2014-07-31,"Linguistics",105,545,"Social Sciences"
"1426","FR","France","FRANCE","FRA",250,1,145861,2012,"Littérature et Histoires Dép. Littérature générale et comparée Université Paris 8","93526","saint-denis",2013-09-01,2015-02-28,"Linguistics",105,545,"Social Sciences"
"1427","FR","France","FRANCE","FRA",250,1,147828,2013,"Centre National de la Recherche Scientifique (CNRS) Centre André-Georges Haudricourt","94801","villejuif cedex",2013-09-01,2014-08-31,"Linguistics",105,364,"Social Sciences"
"1428","FR","France","FRANCE","FRA",250,1,148378,2013,"Centre d'étude des mouvements sociaux (CEMS) Institut Marcel Mauss Ecole des Hautes Etudes en Sciences Sociales","75006","paris",2013-08-01,2014-07-31,"Linguistics",105,364,"Social Sciences"
"1429","FR","France","FRANCE","FRA",250,1,148672,2013,"Centre de Recherches Historiques E.H.E.S.S.","75270","paris",2013-08-01,2015-01-31,"Linguistics",105,548,"Social Sciences"
"1430","FR","France","FRANCE","FRA",250,1,151199,2013,"Association pour l'autobiographie et le Patrimoine Autobiographique","1500","ambérieu-en-bugey",2014-06-01,2016-05-31,"Linguistics",105,730,"Social Sciences"
"1431","FR","France","FRANCE","FRA",250,1,151199,2013,"Centre Médico-psychologique Hôpital Maison Blanche","75019","paris",2014-06-01,2016-05-31,"Linguistics",105,730,"Social Sciences"
"1432","FR","France","FRANCE","FRA",250,1,151199,2013,"Hôpitaux de Chartres Service d’Oncologie-Hématologie Institut de formation en soins infirmiers","28018","chartres",2014-06-01,2016-05-31,"Linguistics",105,730,"Social Sciences"
"1433","FR","France","FRANCE","FRA",250,1,151199,2013,"Littérature française  Université Sorbonne Nouvelle - Paris 3","75003","paris",2014-06-01,2016-05-31,"Linguistics",105,730,"Social Sciences"
"1434","FR","France","FRANCE","FRA",250,1,151199,2013,"Société française d'accompagnement et de soins palliatifs UASP - CHRU de Montpellier","34975","montpellier cedex 5",2014-06-01,2016-05-31,"Linguistics",105,730,"Social Sciences"
"1435","FR","France","FRANCE","FRA",250,1,151199,2013,"UFR des Lettres et des Arts  Université Stendhal-Grenoble 3","38040","grenoble cedex 9",2014-06-01,2016-05-31,"Linguistics",105,730,"Social Sciences"
"1436","FR","France","FRANCE","FRA",250,1,151241,2013,"Laboratoire ATILF Centre National de la Recherche Scientifique Université Nancy 2","54063","nancy",2014-03-01,2015-02-28,"Linguistics",105,364,"Social Sciences"
"1437","FR","France","FRANCE","FRA",250,1,151586,2013,"Bibliothèque d'Histoires des sciences Bibliothèque des sciences et de l'industrie Cité des Sciences et de l'Industrie","75019","paris",2014-01-01,2014-06-30,"Linguistics",105,180,"Social Sciences"
"1438","FR","France","FRANCE","FRA",250,1,155024,2014,"Groupe Traitement du langage parlé LIMSI - CNRS","91403","orsay cedex",2014-12-01,2015-11-30,"Linguistics",105,364,"Social Sciences"
"1439","FR","France","FRANCE","FRA",250,1,155619,2014,"U.F.R. Lettres, Arts et Cinéma (LAC) Université Paris Diderot - Paris 7","75205","paris cedex 13",2014-07-01,2015-12-31,"Linguistics",105,548,"Social Sciences"
"1440","FR","France","FRANCE","FRA",250,1,155619,2014,"Université de Paris X - Nanterre Littératures, Langages, Philosophie","92001","nanterre",2014-07-01,2015-12-31,"Linguistics",105,548,"Social Sciences"
"1441","FR","France","FRANCE","FRA",250,1,155674,2014,"Littérature française et comparée Université de Paris IV-Sorbonne","75005","paris",2014-09-01,2015-08-31,"Linguistics",105,364,"Social Sciences"
"1442","FR","France","FRANCE","FRA",250,1,155675,2014,"Centre de recherches sur les arts et le langage CRAL EHESS","76006","paris",2014-09-01,2015-08-31,"Linguistics",105,364,"Social Sciences"
"1443","FR","France","FRANCE","FRA",250,1,155676,2014,"Centre de recherches sur les arts et le langage CRAL EHESS","76006","paris",2014-09-01,2015-08-31,"Linguistics",105,364,"Social Sciences"
"1444","FR","France","FRANCE","FRA",250,1,155715,2014,"Centre Saulnier Université Paris-Sorbonne","75005","paris",2014-09-01,2015-08-31,"Linguistics",105,364,"Social Sciences"
"1445","FR","France","FRANCE","FRA",250,1,142279,2012,"C.T.E.L Département des Arts: théâtre, danse Nice Sophia-Antipolis","6204","nice cedex 3",2012-09-01,2013-05-31,"Other humanities",106,272,"Social Sciences"
"1446","FR","France","FRANCE","FRA",250,2,124351,2008,"INRIA Paris Rocquencourt","78153","rocquencourt",2009-03-01,2010-02-28,"Mathematik",201,364,"Basic Sciences"
"1447","FR","France","FRANCE","FRA",250,2,127878,2009,"Université des Sciences et Technologies de Lille","59655","villeneuve d'ascq cedex",2009-10-01,2010-09-30,"Mathematik",201,364,"Basic Sciences"
"1448","FR","France","FRANCE","FRA",250,2,127985,2009,"Institut de Mathématiques de Jussieu Université Paris 7 (Denis Diderot)","75013","paris",2010-01-01,2010-12-31,"Mathematik",201,364,"Basic Sciences"
"1449","FR","France","FRANCE","FRA",250,2,130800,2009,"Faculté des Sciences d'Orsay UPS - Université Paris-Sud 11","91405","orsay cedex",2010-09-01,2011-08-31,"Mathematik",201,364,"Basic Sciences"
"1450","FR","France","FRANCE","FRA",250,2,133334,2010,"CNRS et Ecole Normale Supérieure","75005","paris",2012-03-01,2013-08-31,"Mathematik",201,548,"Basic Sciences"
"1451","FR","France","FRANCE","FRA",250,2,142914,2012,"CNRS Centre de Mathématiques Appli- quées (CMAP)","91128","palaiseau",2012-10-01,2013-06-30,"Mathematik",201,272,"Basic Sciences"
"1452","FR","France","FRANCE","FRA",250,2,148732,2013,"Institut de Mathématiques de Jussieu Université Paris 7 (Denis Diderot)","75013","paris",2013-10-01,2015-03-31,"Mathematik",201,546,"Basic Sciences"
"1453","FR","France","FRANCE","FRA",250,2,148825,2013,"Equipe GEOMETRICA Centre de Recherche - Saclay - Ile de France INRIA","91120","palaiseau",2013-10-01,2014-01-31,"Mathematik",201,122,"Basic Sciences"
"1454","FR","France","FRANCE","FRA",250,2,151640,2013,"Ecole Normale Supérieure ENS","69364","lyon cedex 07",2014-02-01,2015-07-31,"Mathematik",201,545,"Basic Sciences"
"1455","FR","France","FRANCE","FRA",250,2,151884,2013,"Laboratoire Lorrain de Recherche en Informatique et ses Applications LORIA","54506","vandoeuvre-lès-nancy cedex",2014-02-01,2015-07-31,"Mathematik",201,545,"Basic Sciences"
"1456","FR","France","FRANCE","FRA",250,2,151906,2013,"Laboratoire de Mathématique Appliquées École Nationale Supérieure de Techniques Avancées","75739","paris cedex",2014-04-01,2015-09-30,"Mathematik",201,547,"Basic Sciences"
"1457","FR","France","FRANCE","FRA",250,2,155235,2014,"LAREMA, Département de mathématiques Faculté des Sciences Université d'Angers","49045","angers cedex 01",2014-09-01,2016-02-29,"Mathematik",201,546,"Basic Sciences"
"1458","FR","France","FRANCE","FRA",250,2,126150,2009,"Lab. d'Astrophys. de l'Observat. de Grenoble Unité mixte de recherche (UMR 5571) Université Joseph Fourier","38400","saint-martin d'hères",2009-11-01,2011-10-31,"Astronomy",202,729,"Basic Sciences"
"1459","FR","France","FRANCE","FRA",250,2,130889,2009,"Observatoire de Paris","75014","paris",2010-02-01,2011-07-31,"Astronomy",202,545,"Basic Sciences"
"1460","FR","France","FRANCE","FRA",250,2,134210,2010,"École Normale Supérieure de Lyon CNRS","69364","lyon cedex 7",2011-02-01,2012-01-31,"Astronomy",202,364,"Basic Sciences"
"1461","FR","France","FRANCE","FRA",250,2,137312,2011,"Service d'Astrophysique DSM/Irfu CEA Saclay","91191","gif sur yvette",2012-06-01,2013-05-31,"Astronomy",202,364,"Basic Sciences"
"1462","FR","France","FRANCE","FRA",250,2,139849,2011,"Centre de Recherche Astrophysique de Lyon  Ecole Nationale Supérieure de Lyon","69364","lyon",2012-02-01,2013-01-31,"Astronomy",202,365,"Basic Sciences"
